"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-08-26",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-08-27",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-08-28",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-08-29",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-08-30",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-01",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-02",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-03",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-04",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-05",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-06",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-07",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-08",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-09",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-10",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-12",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-13",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-14",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-15",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-16",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-17",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-18",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-19",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-21",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-22",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-23",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-25",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-26",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-27",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-28",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-29",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-09-30",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-01",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-02",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-04",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-05",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-06",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-07",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-08",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-09",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-10",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-12",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-13",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-14",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-15",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-16",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-17",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-18",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-19",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-20",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-21",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-22",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-23",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-24",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-25",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-26",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-27",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-28",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-29",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-30",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-10-31",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-11-01",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-11-02",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-11-03",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-11-04",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-11-05",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-11-06",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-11-07",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-11-24",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-11-25",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-12-02",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-12-13",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-12-14",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-12-15",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-12-21",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-12-22",,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-12-28",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-07-24",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-07-25",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-07-26",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-07-27",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-07-28",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-07-29",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-07-30",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-01",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-03",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-04",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-11",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-12",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-13",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-14",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-15",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-17",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-18",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-19",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-20",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-21",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-23",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-25",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-26",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-28",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-29",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-30",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-31",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-01",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-03",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-05",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-06",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-07",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-08",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-09",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-10",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-11",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-12",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-13",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-15",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-16",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-17",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-18",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-19",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-20",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-21",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-22",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-23",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-24",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-25",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-26",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-27",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-28",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-29",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-02",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-04",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-05",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-06",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-07",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-08",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-09",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-11",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-12",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-13",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-16",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-17",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-18",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-19",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-20",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-24",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-25",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-26",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-27",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-31",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-01",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-02",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-03",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-04",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-05",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-06",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-07",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-08",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-09",,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-01",,"41","24","32"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-02",,"39","26","38"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-03",,"43","36","38"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-04",,"38","18","18"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-05",,"18","12","12"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-06",,"14","5","12"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-07",,"14","2","12"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-08",,"18","5","14"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-09",,"28","14","26"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-10",,"42","25","42"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-11",,"46","28","42"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-12",,"54","29","29"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-13",,"29","17","23"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-14",,"31","20","28"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-15",,"33","16","28"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-16",,"33","18","33"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-17",,"46","30","40"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-18",,"40","35","37"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-19",,"40","32","34"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-20",,"38","32","38"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-21",,"58","38","52"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-22",,"52","41","46"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-23",,"46","40","41"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-24",,"41","36","36"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-25",,"43","34","43"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-26",,"45","33","35"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-27",,"35","28","28"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-28",,"29","26","28"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-29",,"29","25","26"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-30",,"26","15","25"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-01-31",,"33","22","31"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-01",,"38","28","29"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-02",,"29","17","18"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-03",,"25","6","18"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-04",,"29","9","27"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-05",,"38","27","33"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-06",,"44","19","38"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-07",,"50","32","50"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-08",,"52","27","27"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-09",,"27","17","18"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-10",,"31","15","30"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-11",,"46","29","43"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-12",,"43","33","37"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-13",,"44","26","39"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-14",,"49","29","44"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-15",,"44","26","26"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-16",,"33","23","30"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-17",,"49","27","45"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-18",,"68","33","61"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-19",,"64","40","57"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-20",,"57","35","47"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-21",,"62","36","56"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-22",,"61","43","60"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-23",,"65","53","55"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-24",,"67","38","57"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-25",,"59","26","26"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-26",,"41","22","39"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-27",,"51","29","46"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-02-28",,"53","37","53"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-01",,"56","36","36"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-02",,"36","24","28"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-03",,"29","19","25"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-04",,"32","13","27"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-05",,"39","22","38"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-06",,"55","36","52"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-07",,"57","48","48"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-08",,"52","36","46"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-09",,"46","30","36"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-10",,"36","22","22"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-11",,"30","12","26"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-12",,"32","13","28"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-13",,"28","22","23"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-14",,"26","14","20"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-15",,"30","13","29"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-16",,"40","18","38"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-17",,"38","22","31"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-18",,"39","31","37"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-19",,"41","33","40"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-20",,"45","32","42"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-21",,"56","35","50"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-22",,"50","19","36"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-23",,"43","19","39"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-24",,"76","34","75"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-25",,"75","41","43"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-26",,"51","38","50"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-27",,"61","48","58"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-28",,"58","42","45"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-29",,"56","30","53"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-30",,"53","35","38"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-03-31",,"41","37","39"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-01",,"57","35","55"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-02",,"60","33","56"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-03",,"56","46","50"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-04",,"56","45","47"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-05",,"48","38","43"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-06",,"43","34","35"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-07",,"50","33","49"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-08",,"61","31","59"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-09",,"75","45","72"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-10",,"74","58","67"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-11",,"67","53","53"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-12",,"60","43","57"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-13",,"57","43","47"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-14",,"64","42","60"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-15",,"81","47","77"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-16",,"77","62","68"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-17",,"69","43","63"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-18",,"66","36","63"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-19",,"75","50","61"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-20",,"63","47","60"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-21",,"62","46","48"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-22",,"62","37","59"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-23",,"70","35","65"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-24",,"70","40","68"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-25",,"71","49","69"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-26",,"83","54","81"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-27",,"81","59","59"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-28",,"63","43","60"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-29",,"60","46","49"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-04-30",,"54","40","54"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-01",,"66","52","54"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-02",,"54","42","46"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-03",,"60","38","57"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-04",,"57","42","45"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-05",,"47","41","47"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-06",,"60","38","57"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-07",,"57","35","53"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-08",,"58","31","56"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-09",,"65","33","61"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-10",,"67","43","64"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-11",,"66","45","65"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-12",,"69","41","66"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-13",,"73","46","69"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-14",,"69","52","67"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-15",,"72","41","69"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-16",,"86","53","84"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-17",,"87","64","82"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-18",,"88","70","86"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-19",,"86","45","51"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-20",,"65","46","56"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-21",,"75","53","72"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-22",,"72","49","69"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-23",,"73","56","67"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-24",,"68","54","62"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-25",,"62","57","61"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-26",,"69","54","67"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-27",,"74","57","69"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-28",,"79","57","65"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-29",,"79","55","69"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-30",,"73","50","69"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-05-31",,"72","52","69"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-01",,"75","49","73"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-02",,"80","49","77"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-03",,"81","53","78"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-04",,"86","62","84"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-05",,"84","58","67"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-06",,"70","50","63"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-07",,"75","49","72"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-08",,"79","47","77"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-09",,"81","55","79"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-10",,"87","61","84"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-11",,"91","66","88"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-12",,"92","66","89"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-13",,"90","71","86"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-14",,"86","67","82"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-15",,"88","68","84"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-16",,"87","64","79"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-17",,"89","65","87"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-18",,"87","72","79"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-19",,"79","61","71"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-20",,"78","55","63"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-21",,"77","53","75"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-22",,"87","60","85"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-23",,"85","69","75"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-24",,"78","59","74"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-25",,"74","56","66"
"USC00200230","ANN ARBOR U OF MICH, MI US","2017-06-26",,"71","54","65"
